transaction_id,sale_date,store_id,product_sku,quantity_sold,unit_price,payment_method,customer_id,_ingested_at
111885,2026-03-31,FC003,FRZ-PEA-004,2,1.59,CASH,CUS00035,2026-04-16 03:15:00
111886,2026-03-31,FC003,BAK-BGL-004,2,1.99,CARD,,2026-04-16 03:15:00
111886,2026-03-31,FC003,BEV-WAT-003,1,2.79,CARD,,2026-04-16 03:15:00
111886,2026-03-31,FC003,PRD-BAN-001,1,0.99,CARD,,2026-04-16 03:15:00
111887,2026-03-31,FC003,SNK-NUT-004,3,3.49,CARD,,2026-04-16 03:15:00
111888,2026-03-31,FC003,BAK-CRS-002,5,2.49,CASH,CUS00113,2026-04-16 03:15:00
111888,2026-03-31,FC003,SNK-NUT-004,1,3.49,CASH,CUS00113,2026-04-16 03:15:00
111889,2026-03-31,FC003,FRS-MLK-001,3,1.29,CASH,CUS00172,2026-04-16 03:15:00
111890,2026-03-31,FC003,FRZ-ICE-002,2,7.49,CARD,CUS00038,2026-04-16 03:15:00
111890,2026-03-31,FC003,PRD-BAN-001,1,0.99,CARD,CUS00038,2026-04-16 03:15:00
111891,2026-03-31,FC003,BAK-SRD-003,2,3.99,CASH,CUS00087,2026-04-16 03:15:00
111892,2026-03-31,FC003,BEV-WAT-003,1,2.79,ONLINE,CUS00140,2026-04-16 03:15:00
111892,2026-03-31,FC003,PRD-BRC-003,1,1.29,ONLINE,CUS00140,2026-04-16 03:15:00
111893,2026-03-31,FC003,SNK-NUT-004,1,3.49,CARD,CUS00092,2026-04-16 03:15:00
111893,2026-03-31,FC003,PRD-BRC-003,2,1.29,CARD,CUS00092,2026-04-16 03:15:00
111893,2026-03-31,FC003,FRZ-FRI-003,2,2.49,CARD,CUS00092,2026-04-16 03:15:00
111894,2026-03-31,FC003,FRZ-FRI-003,2,2.49,CASH,,2026-04-16 03:15:00
111895,2026-03-31,FC003,SNK-NUT-004,1,3.49,CARD,CUS00051,2026-04-16 03:15:00
111895,2026-03-31,FC003,FRS-CHD-003,1,2.29,CARD,CUS00051,2026-04-16 03:15:00
111896,2026-03-31,FC003,BAK-BGL-004,1,1.99,CARD,CUS00047,2026-04-16 03:15:00
111896,2026-03-31,FC003,FRS-YGT-002,1,1.49,CARD,CUS00047,2026-04-16 03:15:00
111896,2026-03-31,FC003,BEV-OJU-002,2,2.49,CARD,CUS00047,2026-04-16 03:15:00
111897,2026-03-31,FC003,BAK-CRS-002,1,2.49,CARD,,2026-04-16 03:15:00
111897,2026-03-31,FC003,PRD-TOM-002,1,1.39,CARD,,2026-04-16 03:15:00
111897,2026-03-31,FC003,BEV-COL-001,1,1.49,CARD,,2026-04-16 03:15:00
111897,2026-03-31,FC003,FRZ-PIZ-001,1,4.99,CARD,,2026-04-16 03:15:00
111898,2026-03-31,FC003,BAK-BGL-004,2,1.99,CASH,CUS00023,2026-04-16 03:15:00
111898,2026-03-31,FC003,FRZ-ICE-002,5,7.49,CASH,CUS00023,2026-04-16 03:15:00
111899,2026-03-31,FC003,FRS-YGT-002,1,1.49,CARD,,2026-04-16 03:15:00
111899,2026-03-31,FC003,BAK-CRS-002,1,2.49,CARD,,2026-04-16 03:15:00
111900,2026-03-31,FC003,SNK-NUT-004,2,3.49,CASH,CUS00176,2026-04-16 03:15:00
111900,2026-03-31,FC003,FRZ-PIZ-001,2,4.99,CASH,CUS00176,2026-04-16 03:15:00
111900,2026-03-31,FC003,FRZ-PEA-004,4,1.59,CASH,CUS00176,2026-04-16 03:15:00
111901,2026-03-31,FC003,BAK-BGL-004,1,1.99,CARD,,2026-04-16 03:15:00
111901,2026-03-31,FC003,BAK-BGL-004,1,1.99,CARD,,2026-04-16 03:15:00
111901,2026-03-31,FC003,SNK-NUT-004,2,3.49,CARD,,2026-04-16 03:15:00
111901,2026-03-31,FC003,BEV-WAT-003,2,2.79,CARD,,2026-04-16 03:15:00
111902,2026-03-31,FC003,FRZ-ICE-002,2,7.49,CARD,,2026-04-16 03:15:00
111903,2026-03-31,FC003,FRS-MLK-001,2,1.29,CARD,CUS00168,2026-04-16 03:15:00
111904,2026-03-31,FC003,BEV-OJU-002,1,2.49,CASH,,2026-04-16 03:15:00
111905,2026-03-31,FC003,FRS-MLK-001,2,1.29,ONLINE,,2026-04-16 03:15:00
111905,2026-03-31,FC003,BEV-WAT-003,2,2.79,ONLINE,,2026-04-16 03:15:00
111906,2026-03-31,FC003,PRD-BRC-003,1,1.29,CARD,CUS00026,2026-04-16 03:15:00
111907,2026-03-31,FC003,BAK-BRD-001,3,1.19,CARD,CUS00063,2026-04-16 03:15:00
111907,2026-03-31,FC003,BEV-OJU-002,5,2.49,CARD,CUS00063,2026-04-16 03:15:00
111908,2026-03-31,FC003,PRD-APL-004,1,1.79,CARD,CUS00148,2026-04-16 03:15:00
111908,2026-03-31,FC003,BAK-CRS-002,1,2.49,CARD,CUS00148,2026-04-16 03:15:00
111908,2026-03-31,FC003,FRS-BTR-004,4,3.49,CARD,CUS00148,2026-04-16 03:15:00
111908,2026-03-31,FC003,FRZ-PIZ-001,2,4.99,CARD,CUS00148,2026-04-16 03:15:00
111909,2026-03-31,FC003,BAK-BGL-004,1,1.99,CARD,CUS00022,2026-04-16 03:15:00
111910,2026-03-31,FC003,FRZ-ICE-002,4,7.49,CARD,CUS00026,2026-04-16 03:15:00
111910,2026-03-31,FC003,FRS-YGT-002,5,1.49,CARD,CUS00026,2026-04-16 03:15:00
111911,2026-03-31,FC003,SNK-NUT-004,1,3.49,CARD,,2026-04-16 03:15:00
111912,2026-03-31,FC003,FRZ-PIZ-001,1,4.99,CARD,CUS00133,2026-04-16 03:15:00
111913,2026-03-31,FC003,FRS-CHD-003,1,2.29,CARD,CUS00121,2026-04-16 03:15:00
111913,2026-03-31,FC003,FRZ-FRI-003,3,2.49,CARD,CUS00121,2026-04-16 03:15:00
111913,2026-03-31,FC003,SNK-CHC-002,2,1.29,CARD,CUS00121,2026-04-16 03:15:00
111914,2026-03-31,FC003,FRS-MLK-001,4,1.29,CARD,,2026-04-16 03:15:00
111914,2026-03-31,FC003,BEV-WAT-003,2,2.79,CARD,,2026-04-16 03:15:00
111914,2026-03-31,FC003,BAK-CRS-002,1,2.49,CARD,,2026-04-16 03:15:00
111914,2026-03-31,FC003,BEV-BER-004,1,6.49,CARD,,2026-04-16 03:15:00
111915,2026-03-31,FC003,PRD-BRC-003,2,1.29,ONLINE,CUS00039,2026-04-16 03:15:00
111916,2026-03-31,FC003,FRS-CHD-003,1,2.29,ONLINE,,2026-04-16 03:15:00
111916,2026-03-31,FC003,SNK-CHP-001,1,1.99,ONLINE,,2026-04-16 03:15:00
111917,2026-03-31,FC003,BEV-OJU-002,1,2.49,CARD,CUS00003,2026-04-16 03:15:00
111918,2026-03-31,FC003,SNK-CHP-001,1,1.99,CASH,,2026-04-16 03:15:00
111918,2026-03-31,FC003,BEV-BER-004,1,6.49,CASH,,2026-04-16 03:15:00
111918,2026-03-31,FC003,BEV-BER-004,1,6.49,CASH,,2026-04-16 03:15:00
111919,2026-03-31,FC003,SNK-NUT-004,1,3.49,ONLINE,,2026-04-16 03:15:00
111919,2026-03-31,FC003,SNK-BSC-003,1,2.79,ONLINE,,2026-04-16 03:15:00
111920,2026-03-31,FC003,BEV-COL-001,1,1.49,CARD,,2026-04-16 03:15:00
111920,2026-03-31,FC003,PRD-TOM-002,2,1.39,CARD,,2026-04-16 03:15:00
111921,2026-03-31,FC003,BEV-BER-004,2,6.49,ONLINE,CUS00087,2026-04-16 03:15:00
111922,2026-03-31,FC003,BAK-BGL-004,1,1.99,CARD,CUS00076,2026-04-16 03:15:00
111922,2026-03-31,FC003,BEV-WAT-003,2,2.79,CARD,CUS00076,2026-04-16 03:15:00
111923,2026-03-31,FC003,FRS-BTR-004,2,3.49,CARD,,2026-04-16 03:15:00
111924,2026-03-31,FC003,SNK-CHC-002,4,1.29,ONLINE,CUS00148,2026-04-16 03:15:00
111925,2026-03-31,FC004,SNK-BSC-003,1,2.79,ONLINE,,2026-04-16 03:15:00
111926,2026-03-31,FC004,PRD-APL-004,2,1.79,CARD,CUS00061,2026-04-16 03:15:00
111926,2026-03-31,FC004,PRD-TOM-002,1,1.39,CARD,CUS00061,2026-04-16 03:15:00
111926,2026-03-31,FC004,BEV-WAT-003,2,2.79,CARD,CUS00061,2026-04-16 03:15:00
111927,2026-03-31,FC004,BAK-SRD-003,2,3.99,CARD,CUS00120,2026-04-16 03:15:00
111928,2026-03-31,FC004,BAK-CRS-002,1,2.49,ONLINE,,2026-04-16 03:15:00
111929,2026-03-31,FC004,FRZ-FRI-003,4,2.49,CARD,,2026-04-16 03:15:00
111929,2026-03-31,FC004,FRS-YGT-002,1,1.49,CARD,,2026-04-16 03:15:00
111930,2026-03-31,FC004,FRZ-PIZ-001,3,4.99,CARD,,2026-04-16 03:15:00
111930,2026-03-31,FC004,FRS-BTR-004,1,3.49,CARD,,2026-04-16 03:15:00
111931,2026-03-31,FC004,SNK-CHP-001,4,1.99,CARD,,2026-04-16 03:15:00
111931,2026-03-31,FC004,BEV-COL-001,2,1.49,CARD,,2026-04-16 03:15:00
111931,2026-03-31,FC004,BAK-SRD-003,1,3.99,CARD,,2026-04-16 03:15:00
111931,2026-03-31,FC004,FRZ-FRI-003,1,2.49,CARD,,2026-04-16 03:15:00
111932,2026-03-31,FC004,FRZ-FRI-003,2,2.49,CARD,,2026-04-16 03:15:00
111932,2026-03-31,FC004,SNK-BSC-003,1,2.79,CARD,,2026-04-16 03:15:00
111932,2026-03-31,FC004,BEV-BER-004,2,6.49,CARD,,2026-04-16 03:15:00
111933,2026-03-31,FC004,FRS-CHD-003,1,2.29,CARD,CUS00156,2026-04-16 03:15:00
111934,2026-03-31,FC004,BEV-OJU-002,2,2.49,CASH,,2026-04-16 03:15:00
111934,2026-03-31,FC004,FRZ-ICE-002,1,7.49,CASH,,2026-04-16 03:15:00
111935,2026-03-31,FC004,PRD-BRC-003,1,1.29,CASH,CUS00082,2026-04-16 03:15:00
111936,2026-03-31,FC004,BAK-BGL-004,2,1.99,CASH,CUS00061,2026-04-16 03:15:00
111936,2026-03-31,FC004,PRD-TOM-002,3,1.39,CASH,CUS00061,2026-04-16 03:15:00
111937,2026-03-31,FC004,BAK-SRD-003,2,3.99,CARD,CUS00018,2026-04-16 03:15:00
111938,2026-03-31,FC004,BAK-CRS-002,1,2.49,CARD,,2026-04-16 03:15:00
111939,2026-03-31,FC004,FRZ-ICE-002,2,7.49,CASH,,2026-04-16 03:15:00
111939,2026-03-31,FC004,BAK-CRS-002,3,2.49,CASH,,2026-04-16 03:15:00
111940,2026-03-31,FC004,FRS-MLK-001,2,1.29,CARD,CUS00099,2026-04-16 03:15:00
111941,2026-03-31,FC004,PRD-APL-004,1,1.79,CARD,CUS00105,2026-04-16 03:15:00
111942,2026-03-31,FC004,BAK-SRD-003,1,3.99,CARD,,2026-04-16 03:15:00
111942,2026-03-31,FC004,PRD-APL-004,1,1.79,CARD,,2026-04-16 03:15:00
111943,2026-03-31,FC004,PRD-TOM-002,1,1.39,CARD,,2026-04-16 03:15:00
111944,2026-03-31,FC004,SNK-CHP-001,1,1.99,CARD,CUS00108,2026-04-16 03:15:00
111944,2026-03-31,FC004,BEV-BER-004,1,6.49,CARD,CUS00108,2026-04-16 03:15:00
111945,2026-03-31,FC004,BEV-COL-001,1,1.49,ONLINE,,2026-04-16 03:15:00
111946,2026-03-31,FC004,FRS-BTR-004,2,3.49,CARD,CUS00166,2026-04-16 03:15:00
111946,2026-03-31,FC004,BAK-BRD-001,1,1.19,CARD,CUS00166,2026-04-16 03:15:00
111946,2026-03-31,FC004,BEV-WAT-003,2,2.79,CARD,CUS00166,2026-04-16 03:15:00
111947,2026-03-31,FC004,PRD-APL-004,1,1.79,CARD,CUS00147,2026-04-16 03:15:00
111948,2026-03-31,FC004,BAK-BRD-001,1,1.19,CARD,CUS00049,2026-04-16 03:15:00
111948,2026-03-31,FC004,FRS-BTR-004,2,3.49,CARD,CUS00049,2026-04-16 03:15:00
111948,2026-03-31,FC004,BEV-WAT-003,1,2.79,CARD,CUS00049,2026-04-16 03:15:00
111948,2026-03-31,FC004,FRS-YGT-002,2,1.49,CARD,CUS00049,2026-04-16 03:15:00
111949,2026-03-31,FC004,BEV-OJU-002,2,2.49,CARD,,2026-04-16 03:15:00
111949,2026-03-31,FC004,FRS-BTR-004,4,3.49,CARD,,2026-04-16 03:15:00
111949,2026-03-31,FC004,SNK-CHC-002,5,1.29,CARD,,2026-04-16 03:15:00
111949,2026-03-31,FC004,SNK-CHC-002,1,1.29,CARD,,2026-04-16 03:15:00
111950,2026-03-31,FC004,PRD-BAN-001,5,0.99,CARD,,2026-04-16 03:15:00
111951,2026-03-31,FC004,BEV-BER-004,1,6.49,CARD,CUS00019,2026-04-16 03:15:00
111951,2026-03-31,FC004,PRD-TOM-002,4,1.39,CARD,CUS00019,2026-04-16 03:15:00
111951,2026-03-31,FC004,BAK-BRD-001,1,1.19,CARD,CUS00019,2026-04-16 03:15:00
111951,2026-03-31,FC004,FRS-YGT-002,2,1.49,CARD,CUS00019,2026-04-16 03:15:00
111952,2026-03-31,FC004,BEV-BER-004,2,6.49,ONLINE,CUS00129,2026-04-16 03:15:00
111953,2026-03-31,FC004,PRD-BAN-001,2,0.99,CARD,,2026-04-16 03:15:00
111954,2026-03-31,FC004,BEV-COL-001,1,1.49,CASH,CUS00056,2026-04-16 03:15:00
111954,2026-03-31,FC004,BEV-WAT-003,2,2.79,CASH,CUS00056,2026-04-16 03:15:00
111954,2026-03-31,FC004,FRS-YGT-002,1,1.49,CASH,CUS00056,2026-04-16 03:15:00
111955,2026-03-31,FC004,SNK-NUT-004,1,3.49,ONLINE,,2026-04-16 03:15:00
111956,2026-03-31,FC004,BAK-BGL-004,2,1.99,CASH,,2026-04-16 03:15:00
111957,2026-03-31,FC004,BAK-BRD-001,1,1.19,CARD,,2026-04-16 03:15:00
111958,2026-03-31,FC004,BEV-COL-001,2,1.49,CARD,,2026-04-16 03:15:00
111959,2026-03-31,FC004,BEV-OJU-002,1,2.49,CARD,CUS00160,2026-04-16 03:15:00
111959,2026-03-31,FC004,PRD-TOM-002,3,1.39,CARD,CUS00160,2026-04-16 03:15:00
111959,2026-03-31,FC004,PRD-BRC-003,1,1.29,CARD,CUS00160,2026-04-16 03:15:00
111959,2026-03-31,FC004,FRS-CHD-003,3,2.29,CARD,CUS00160,2026-04-16 03:15:00
111960,2026-03-31,FC004,FRZ-FRI-003,1,2.49,CARD,CUS00088,2026-04-16 03:15:00
111960,2026-03-31,FC004,BAK-SRD-003,5,3.99,CARD,CUS00088,2026-04-16 03:15:00
111960,2026-03-31,FC004,SNK-CHC-002,4,1.29,CARD,CUS00088,2026-04-16 03:15:00
111961,2026-03-31,FC004,FRS-MLK-001,2,1.29,CARD,,2026-04-16 03:15:00
111962,2026-03-31,FC004,SNK-BSC-003,2,2.79,CARD,CUS00098,2026-04-16 03:15:00
111963,2026-03-31,FC004,FRZ-PIZ-001,1,4.99,CASH,CUS00055,2026-04-16 03:15:00
111963,2026-03-31,FC004,PRD-BAN-001,2,0.99,CASH,CUS00055,2026-04-16 03:15:00
111963,2026-03-31,FC004,PRD-TOM-002,1,1.39,CASH,CUS00055,2026-04-16 03:15:00
111963,2026-03-31,FC004,BEV-OJU-002,2,2.49,CASH,CUS00055,2026-04-16 03:15:00
111964,2026-03-31,FC004,PRD-TOM-002,5,1.39,CARD,CUS00058,2026-04-16 03:15:00
111965,2026-03-31,FC004,FRZ-PIZ-001,3,4.99,ONLINE,CUS00004,2026-04-16 03:15:00
111965,2026-03-31,FC004,SNK-NUT-004,4,3.49,ONLINE,CUS00004,2026-04-16 03:15:00
111965,2026-03-31,FC004,SNK-BSC-003,1,2.79,ONLINE,CUS00004,2026-04-16 03:15:00
111966,2026-03-31,FC004,FRZ-FRI-003,1,2.49,CARD,CUS00194,2026-04-16 03:15:00
111966,2026-03-31,FC004,FRZ-FRI-003,1,2.49,CARD,CUS00194,2026-04-16 03:15:00
111967,2026-03-31,FC004,FRZ-ICE-002,5,7.49,CARD,CUS00102,2026-04-16 03:15:00
111967,2026-03-31,FC004,PRD-TOM-002,2,1.39,CARD,CUS00102,2026-04-16 03:15:00
111968,2026-03-31,FC004,SNK-NUT-004,5,3.49,CARD,CUS00056,2026-04-16 03:15:00
111969,2026-03-31,FC004,BEV-OJU-002,1,2.49,ONLINE,,2026-04-16 03:15:00
111969,2026-03-31,FC004,BEV-COL-001,2,1.49,ONLINE,,2026-04-16 03:15:00
111970,2026-03-31,FC004,FRS-YGT-002,2,1.49,ONLINE,CUS00144,2026-04-16 03:15:00
111970,2026-03-31,FC004,BAK-SRD-003,2,3.99,ONLINE,CUS00144,2026-04-16 03:15:00
111971,2026-03-31,FC004,BEV-OJU-002,1,2.49,CARD,,2026-04-16 03:15:00
111971,2026-03-31,FC004,BEV-WAT-003,1,2.79,CARD,,2026-04-16 03:15:00
111971,2026-03-31,FC004,SNK-CHP-001,2,1.99,CARD,,2026-04-16 03:15:00
111972,2026-03-31,FC004,FRZ-PEA-004,1,1.59,CASH,,2026-04-16 03:15:00
111973,2026-03-31,FC004,PRD-BRC-003,1,1.29,CARD,CUS00024,2026-04-16 03:15:00
111974,2026-03-31,FC004,PRD-TOM-002,1,1.39,CARD,CUS00073,2026-04-16 03:15:00
111974,2026-03-31,FC004,FRS-MLK-001,2,1.29,CARD,CUS00073,2026-04-16 03:15:00
111974,2026-03-31,FC004,BAK-BGL-004,1,1.99,CARD,CUS00073,2026-04-16 03:15:00
111975,2026-03-31,FC004,BAK-BRD-001,3,1.19,CARD,CUS00042,2026-04-16 03:15:00
111975,2026-03-31,FC004,BAK-BGL-004,1,1.99,CARD,CUS00042,2026-04-16 03:15:00
111975,2026-03-31,FC004,BEV-COL-001,3,1.49,CARD,CUS00042,2026-04-16 03:15:00
111976,2026-03-31,FC004,PRD-BRC-003,2,1.29,CASH,,2026-04-16 03:15:00
111976,2026-03-31,FC004,FRS-YGT-002,2,1.49,CASH,,2026-04-16 03:15:00
111977,2026-03-31,FC004,BEV-COL-001,1,1.49,CASH,,2026-04-16 03:15:00
111977,2026-03-31,FC004,FRZ-PEA-004,1,1.59,CASH,,2026-04-16 03:15:00
111977,2026-03-31,FC004,FRZ-PIZ-001,1,4.99,CASH,,2026-04-16 03:15:00
111978,2026-03-31,FC004,PRD-BRC-003,1,1.29,CARD,,2026-04-16 03:15:00
111979,2026-03-31,FC004,FRS-BTR-004,4,3.49,ONLINE,CUS00001,2026-04-16 03:15:00
111979,2026-03-31,FC004,BEV-WAT-003,3,2.79,ONLINE,CUS00001,2026-04-16 03:15:00
111979,2026-03-31,FC004,FRZ-PEA-004,1,1.59,ONLINE,CUS00001,2026-04-16 03:15:00
111980,2026-03-31,FC005,FRZ-FRI-003,1,2.49,CASH,,2026-04-16 03:15:00
111980,2026-03-31,FC005,FRS-YGT-002,3,1.49,CASH,,2026-04-16 03:15:00
111980,2026-03-31,FC005,PRD-BAN-001,5,0.99,CASH,,2026-04-16 03:15:00
111980,2026-03-31,FC005,FRZ-PEA-004,2,1.59,CASH,,2026-04-16 03:15:00
111981,2026-03-31,FC005,PRD-APL-004,1,1.79,CASH,,2026-04-16 03:15:00
111982,2026-03-31,FC005,BAK-BRD-001,3,1.19,ONLINE,CUS00134,2026-04-16 03:15:00
111983,2026-03-31,FC005,BAK-CRS-002,2,2.49,CASH,,2026-04-16 03:15:00
111983,2026-03-31,FC005,FRS-YGT-002,2,1.49,CASH,,2026-04-16 03:15:00
111984,2026-03-31,FC005,PRD-BRC-003,3,1.29,CARD,CUS00120,2026-04-16 03:15:00
111984,2026-03-31,FC005,FRZ-PIZ-001,4,4.99,CARD,CUS00120,2026-04-16 03:15:00
111985,2026-03-31,FC005,FRZ-FRI-003,1,2.49,ONLINE,CUS00111,2026-04-16 03:15:00
111985,2026-03-31,FC005,BEV-COL-001,1,1.49,ONLINE,CUS00111,2026-04-16 03:15:00
111986,2026-03-31,FC005,BAK-CRS-002,1,2.49,CARD,CUS00028,2026-04-16 03:15:00
111986,2026-03-31,FC005,FRS-CHD-003,1,2.29,CARD,CUS00028,2026-04-16 03:15:00
111987,2026-03-31,FC005,FRZ-PIZ-001,1,4.99,CARD,CUS00161,2026-04-16 03:15:00
111988,2026-03-31,FC005,BAK-CRS-002,1,2.49,CASH,CUS00155,2026-04-16 03:15:00
111988,2026-03-31,FC005,BAK-SRD-003,3,3.99,CASH,CUS00155,2026-04-16 03:15:00
111989,2026-03-31,FC005,SNK-BSC-003,1,2.79,ONLINE,,2026-04-16 03:15:00
111989,2026-03-31,FC005,SNK-NUT-004,2,3.49,ONLINE,,2026-04-16 03:15:00
111990,2026-03-31,FC005,BEV-WAT-003,1,2.79,ONLINE,,2026-04-16 03:15:00
111990,2026-03-31,FC005,SNK-CHP-001,2,1.99,ONLINE,,2026-04-16 03:15:00
111991,2026-03-31,FC005,BAK-BRD-001,2,1.19,CARD,,2026-04-16 03:15:00
111991,2026-03-31,FC005,SNK-NUT-004,1,3.49,CARD,,2026-04-16 03:15:00
111992,2026-03-31,FC005,FRZ-PEA-004,1,1.59,CARD,CUS00099,2026-04-16 03:15:00
111993,2026-03-31,FC005,PRD-BAN-001,2,0.99,ONLINE,CUS00164,2026-04-16 03:15:00
111993,2026-03-31,FC005,BAK-SRD-003,1,3.99,ONLINE,CUS00164,2026-04-16 03:15:00
111994,2026-03-31,FC005,SNK-CHC-002,2,1.29,ONLINE,,2026-04-16 03:15:00
111995,2026-03-31,FC005,SNK-CHC-002,1,1.29,CARD,CUS00191,2026-04-16 03:15:00
111995,2026-03-31,FC005,PRD-BAN-001,1,0.99,CARD,CUS00191,2026-04-16 03:15:00
111995,2026-03-31,FC005,BEV-OJU-002,1,2.49,CARD,CUS00191,2026-04-16 03:15:00
111996,2026-03-31,FC005,FRS-BTR-004,1,3.49,CASH,CUS00073,2026-04-16 03:15:00
111996,2026-03-31,FC005,BAK-BGL-004,1,1.99,CASH,CUS00073,2026-04-16 03:15:00
111997,2026-03-31,FC005,BAK-CRS-002,2,2.49,CARD,CUS00101,2026-04-16 03:15:00
111998,2026-03-31,FC005,PRD-TOM-002,1,1.39,CARD,,2026-04-16 03:15:00
111999,2026-03-31,FC005,BEV-WAT-003,1,2.79,ONLINE,,2026-04-16 03:15:00
111999,2026-03-31,FC005,FRZ-FRI-003,1,2.49,ONLINE,,2026-04-16 03:15:00
112000,2026-03-31,FC005,FRZ-ICE-002,3,7.49,CARD,CUS00107,2026-04-16 03:15:00
112001,2026-03-31,FC005,BAK-BRD-001,3,1.19,ONLINE,CUS00123,2026-04-16 03:15:00
112002,2026-03-31,FC005,FRZ-PIZ-001,1,4.99,CARD,,2026-04-16 03:15:00
112002,2026-03-31,FC005,PRD-BRC-003,1,1.29,CARD,,2026-04-16 03:15:00
112003,2026-03-31,FC005,FRS-YGT-002,3,1.49,CARD,,2026-04-16 03:15:00
112004,2026-03-31,FC005,FRS-CHD-003,2,2.29,CARD,,2026-04-16 03:15:00
112004,2026-03-31,FC005,PRD-APL-004,1,1.79,CARD,,2026-04-16 03:15:00
112005,2026-03-31,FC005,BEV-OJU-002,2,2.49,CARD,,2026-04-16 03:15:00
112006,2026-03-31,FC005,FRZ-ICE-002,1,7.49,CARD,CUS00060,2026-04-16 03:15:00
112007,2026-03-31,FC005,FRS-MLK-001,5,1.29,CARD,CUS00080,2026-04-16 03:15:00
112007,2026-03-31,FC005,PRD-TOM-002,1,1.39,CARD,CUS00080,2026-04-16 03:15:00
112008,2026-03-31,FC005,SNK-NUT-004,4,3.49,ONLINE,,2026-04-16 03:15:00
112009,2026-03-31,FC005,FRS-MLK-001,1,1.29,CARD,,2026-04-16 03:15:00
112009,2026-03-31,FC005,FRZ-PIZ-001,5,4.99,CARD,,2026-04-16 03:15:00
112010,2026-03-31,FC005,PRD-BAN-001,1,0.99,CARD,CUS00144,2026-04-16 03:15:00
112010,2026-03-31,FC005,PRD-TOM-002,1,1.39,CARD,CUS00144,2026-04-16 03:15:00
112010,2026-03-31,FC005,FRS-MLK-001,2,1.29,CARD,CUS00144,2026-04-16 03:15:00
112011,2026-03-31,FC005,BAK-BRD-001,1,1.19,CARD,CUS00171,2026-04-16 03:15:00
112011,2026-03-31,FC005,BAK-CRS-002,1,2.49,CARD,CUS00171,2026-04-16 03:15:00
112012,2026-03-31,FC005,BAK-BRD-001,1,1.19,CARD,,2026-04-16 03:15:00
112012,2026-03-31,FC005,BAK-CRS-002,4,2.49,CARD,,2026-04-16 03:15:00
112013,2026-03-31,FC005,FRZ-PEA-004,2,1.59,CARD,,2026-04-16 03:15:00
112013,2026-03-31,FC005,SNK-CHP-001,1,1.99,CARD,,2026-04-16 03:15:00
112014,2026-03-31,FC005,BEV-COL-001,1,1.49,CASH,,2026-04-16 03:15:00
112015,2026-03-31,FC005,FRS-MLK-001,2,1.29,CASH,,2026-04-16 03:15:00
112015,2026-03-31,FC005,FRS-MLK-001,1,1.29,CASH,,2026-04-16 03:15:00
112015,2026-03-31,FC005,FRZ-PEA-004,1,1.59,CASH,,2026-04-16 03:15:00
112015,2026-03-31,FC005,SNK-BSC-003,4,2.79,CASH,,2026-04-16 03:15:00
112016,2026-03-31,FC005,FRS-YGT-002,3,1.49,CARD,,2026-04-16 03:15:00
112017,2026-03-31,FC005,SNK-CHC-002,4,1.29,CARD,CUS00028,2026-04-16 03:15:00
112017,2026-03-31,FC005,BAK-BRD-001,3,1.19,CARD,CUS00028,2026-04-16 03:15:00
112017,2026-03-31,FC005,BAK-CRS-002,3,2.49,CARD,CUS00028,2026-04-16 03:15:00
112017,2026-03-31,FC005,FRS-YGT-002,2,1.49,CARD,CUS00028,2026-04-16 03:15:00
112018,2026-03-31,FC005,SNK-BSC-003,2,2.79,ONLINE,CUS00030,2026-04-16 03:15:00
112019,2026-03-31,FC005,FRZ-FRI-003,5,2.49,CARD,,2026-04-16 03:15:00
112020,2026-03-31,FC005,FRS-MLK-001,2,1.29,CARD,,2026-04-16 03:15:00
112020,2026-03-31,FC005,FRZ-PEA-004,1,1.59,CARD,,2026-04-16 03:15:00
112020,2026-03-31,FC005,FRS-YGT-002,4,1.49,CARD,,2026-04-16 03:15:00
112021,2026-03-31,FC005,BEV-OJU-002,1,2.49,CARD,CUS00004,2026-04-16 03:15:00
112021,2026-03-31,FC005,BAK-CRS-002,1,2.49,CARD,CUS00004,2026-04-16 03:15:00
112022,2026-03-31,FC005,SNK-BSC-003,1,2.79,CARD,,2026-04-16 03:15:00
112022,2026-03-31,FC005,BAK-CRS-002,1,2.49,CARD,,2026-04-16 03:15:00
112023,2026-03-31,FC005,FRZ-ICE-002,1,7.49,CARD,,2026-04-16 03:15:00
112024,2026-03-31,FC005,PRD-TOM-002,1,1.39,ONLINE,,2026-04-16 03:15:00
112025,2026-03-31,FC005,BAK-BRD-001,1,1.19,CASH,CUS00034,2026-04-16 03:15:00
112026,2026-03-31,FC005,SNK-BSC-003,3,2.79,CARD,,2026-04-16 03:15:00
112026,2026-03-31,FC005,FRS-MLK-001,2,1.29,CARD,,2026-04-16 03:15:00
112026,2026-03-31,FC005,FRS-MLK-001,1,1.29,CARD,,2026-04-16 03:15:00
112026,2026-03-31,FC005,FRS-BTR-004,2,3.49,CARD,,2026-04-16 03:15:00
112027,2026-03-31,FC005,BEV-WAT-003,1,2.79,CARD,CUS00139,2026-04-16 03:15:00
112028,2026-03-31,FC005,FRS-BTR-004,3,3.49,CARD,CUS00031,2026-04-16 03:15:00
112029,2026-03-31,FC005,SNK-NUT-004,5,3.49,CARD,,2026-04-16 03:15:00
112029,2026-03-31,FC005,FRS-YGT-002,1,1.49,CARD,,2026-04-16 03:15:00
